x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
+2.2388313E-03,+4.9773898298E+00,+196.1538136E-03,+1.9849530881E+00,+0.0E+00
+2.2391065E-03,+4.9975053237E+00,+198.6602982E-03,+2.0083681494E+00,-43.5305551E-03
+2.2393817E-03,+4.9773898069E+00,+197.4895457E-03,+2.0518987160E+00,-23.4150383E-03
+2.2396569E-03,+4.9975053466E+00,+197.4895457E-03,+1.9882525981E+00,+0.0E+00
+2.2399321E-03,+5.0209203735E+00,+199.6660753E-03,+1.8978919548E+00,+0.0E+00
+2.2402073E-03,+4.9773897724E+00,+200.8368261E-03,+1.9180075405E+00,-43.5306011E-03
+2.2404825E-03,+4.9104441559E+00,+198.6602954E-03,+1.9414225444E+00,-23.4149924E-03
+2.2407577E-03,+4.9740904117E+00,+193.1364830E-03,+1.9414225444E+00,+0.0E+00
+2.2410329E-03,+4.9338591024E+00,+195.1480486E-03,+1.9414225444E+00,+0.0E+00
+2.2413081E-03,+4.9740904576E+00,+193.1364807E-03,+2.0284838385E+00,+0.0E+00
+2.2415833E-03,+5.0209203735E+00,+195.1480509E-03,+1.9882524374E+00,+0.0E+00
+2.2418585E-03,+4.9773897035E+00,+197.4895457E-03,+1.9849532144E+00,+0.0E+00
+2.2421337E-03,+4.9104440870E+00,+199.6660799E-03,+1.9648374679E+00,+0.0E+00
+2.2424090E-03,+4.9740905495E+00,+192.1306870E-03,+1.9414225444E+00,+0.0E+00
+2.2426842E-03,+4.9773896690E+00,+189.6242397E-03,+1.9414225444E+00,+43.5307045E-03
+2.2429594E-03,+5.0410362004E+00,+199.5011285E-03,+1.8978918285E+00,-20.1158269E-03
+2.2432346E-03,+5.0008045236E+00,+199.8310336E-03,+1.9180076669E+00,-110.4763324E-03
+2.2435098E-03,+4.9539747685E+00,+188.7833974E-03,+1.8978918055E+00,-90.3604710E-03
+2.2437850E-03,+4.9975055189E+00,+184.1004239E-03,+1.9180076898E+00,-23.4148546E-03
+2.2440602E-03,+4.9773896116E+00,+190.6300386E-03,+1.9414225444E+00,+0.0E+00
+2.2443354E-03,+4.9539747685E+00,+196.3188040E-03,+1.9414225444E+00,-43.5307734E-03
+2.2446106E-03,+4.9104439837E+00,+195.3130063E-03,+1.9414225444E+00,-66.9456050E-03
+2.2448858E-03,+4.9305599599E+00,+200.6718851E-03,+1.8978917481E+00,-66.9456050E-03
+2.2451610E-03,+4.9539747685E+00,+199.8310255E-03,+1.9180077473E+00,-66.9456050E-03
+2.2454362E-03,+4.9539747685E+00,+199.6660868E-03,+1.9414225444E+00,-66.9456050E-03
+2.2457114E-03,+4.9539747685E+00,+192.1306595E-03,+1.9414225444E+00,-66.9456050E-03
+2.2459866E-03,+4.9539747685E+00,+191.8007888E-03,+1.9849533867E+00,-23.4147627E-03
+2.2462618E-03,+4.9975056223E+00,+196.3188081E-03,+2.0518990032E+00,-43.5308538E-03
+2.2465370E-03,+4.9773895082E+00,+197.4895457E-03,+1.9882520239E+00,+20.1161255E-03
+2.2468122E-03,+4.9975056453E+00,+195.3130017E-03,+1.8978916677E+00,+66.9456050E-03
+2.2470874E-03,+4.9338585971E+00,+194.1422652E-03,+1.9615387159E+00,+66.9456050E-03
+2.2473626E-03,+4.9740909630E+00,+194.1422652E-03,+2.0083681494E+00,-20.1161944E-03
+2.2476378E-03,+5.0209203735E+00,+194.1422652E-03,+2.0083681494E+00,-23.4146938E-03
+2.2479130E-03,+4.9773894508E+00,+196.3188115E-03,+1.9648372267E+00,-43.5309227E-03
+2.2481882E-03,+4.9539747685E+00,+193.1364520E-03,+1.9414225444E+00,-23.4146708E-03
+2.2484634E-03,+4.9539747685E+00,+190.7949848E-03,+1.9414225444E+00,+0.0E+00
+2.2487386E-03,+4.9539747685E+00,+184.2653409E-03,+1.8978915873E+00,+0.0E+00
+2.2490139E-03,+4.9539747685E+00,+189.4593377E-03,+1.9180079081E+00,+0.0E+00
+2.2492891E-03,+4.9539747685E+00,+198.4953635E-03,+1.9849535245E+00,+43.5309801E-03
+2.2495643E-03,+4.9539747685E+00,+196.4837267E-03,+2.0083681494E+00,-20.1163782E-03
+2.2498395E-03,+4.9539747685E+00,+191.9657150E-03,+1.9648371463E+00,-23.4146019E-03
+2.2501147E-03,+4.9539747685E+00,+197.3246374E-03,+1.9849535590E+00,+0.0E+00
+2.2503899E-03,+5.0410368206E+00,+196.4837233E-03,+1.9648371234E+00,+0.0E+00
+2.2506651E-03,+5.0008039034E+00,+191.9657132E-03,+1.9414225444E+00,+43.5310375E-03
+2.2509403E-03,+4.9539747685E+00,+195.1480900E-03,+1.9414225444E+00,+23.4145560E-03
+2.2512155E-03,+4.9539747685E+00,+197.4895457E-03,+1.9414225444E+00,+43.5310605E-03
+2.2514907E-03,+4.9104436965E+00,+195.3129920E-03,+1.9414225444E+00,+23.4145330E-03
+2.2517659E-03,+4.9740913305E+00,+191.9657110E-03,+1.9849536279E+00,+0.0E+00
+2.2520411E-03,+4.9338581836E+00,+195.1480945E-03,+1.9648370544E+00,+43.5310950E-03
+2.2523163E-03,+4.9305602700E+00,+195.3129902E-03,+1.9414225444E+00,+66.9456050E-03
+2.2525915E-03,+4.9104436506E+00,+189.7891532E-03,+1.9849536623E+00,+23.4144870E-03
+2.2528667E-03,+4.9305602930E+00,+191.8008176E-03,+1.9648370200E+00,+43.5311294E-03
+2.2531419E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+23.4144641E-03
+2.2534171E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+43.5311524E-03
+2.2536923E-03,+4.9975059324E+00,+194.1422652E-03,+1.9414225444E+00,-20.1167228E-03
+2.2539675E-03,+4.9773891981E+00,+191.9657064E-03,+1.9849537198E+00,-23.4144296E-03
+2.2542427E-03,+4.9975059554E+00,+188.6184253E-03,+1.9648369626E+00,+0.0E+00
+2.2545179E-03,+4.9338579768E+00,+191.8008244E-03,+1.9414225444E+00,+0.0E+00
+2.2547931E-03,+4.8870291635E+00,+194.1422652E-03,+1.9414225444E+00,-43.5312098E-03
+2.2550683E-03,+4.8870291635E+00,+194.1422652E-03,+1.9849537657E+00,-23.4143837E-03
+2.2553435E-03,+4.8870291635E+00,+194.1422652E-03,+2.0083681494E+00,+43.5312328E-03
+2.2556188E-03,+4.9305604078E+00,+194.1422652E-03,+2.0083681494E+00,+23.4143607E-03
+2.2558940E-03,+4.9539747685E+00,+191.9657023E-03,+1.9648368936E+00,-87.0625115E-03
+2.2561692E-03,+4.9975060358E+00,+195.1481118E-03,+1.9414225444E+00,-90.3599427E-03
+2.2564444E-03,+5.0209203735E+00,+197.4895457E-03,+1.9849538231E+00,+20.1169525E-03
+2.2567196E-03,+5.0209203735E+00,+195.3129810E-03,+1.9648368592E+00,+23.4143148E-03
+2.2569948E-03,+5.0209203735E+00,+200.6719609E-03,+1.9849538461E+00,+43.5313017E-03
+2.2572700E-03,+5.0209203735E+00,+202.0075408E-03,+2.0083681494E+00,+23.4142918E-03
+2.2575452E-03,+4.9773890488E+00,+196.4836934E-03,+2.0083681494E+00,+43.5313247E-03
+2.2578204E-03,+4.9975061047E+00,+196.3188322E-03,+1.9648368132E+00,+23.4142688E-03
+2.2580956E-03,+4.9773890259E+00,+195.3129782E-03,+1.9849538921E+00,+0.0E+00
+2.2583708E-03,+4.9539747685E+00,+196.3188333E-03,+1.9648367903E+00,+43.5313591E-03
+2.2586460E-03,+4.9104433979E+00,+193.1364084E-03,+1.9414225444E+00,+66.9456050E-03
+2.2589212E-03,+4.9740919277E+00,+192.9715540E-03,+2.0284853086E+00,-20.1171592E-03
+2.2591964E-03,+5.0209203735E+00,+198.4954048E-03,+1.9882509672E+00,-23.4142114E-03
+2.2594716E-03,+4.9773889684E+00,+196.4836854E-03,+1.9414225444E+00,+0.0E+00
+2.2597468E-03,+4.9539747685E+00,+196.3188362E-03,+1.9414225444E+00,+0.0E+00
+2.2600220E-03,+4.9539747685E+00,+193.1364026E-03,+1.9414225444E+00,+0.0E+00
+2.2602972E-03,+4.9975062080E+00,+195.1481290E-03,+1.9414225444E+00,-43.5314395E-03
+2.2605724E-03,+5.0209203735E+00,+197.4895457E-03,+1.8978910934E+00,-23.4141540E-03
+2.2608476E-03,+4.9773889110E+00,+199.6661189E-03,+1.9615398644E+00,+0.0E+00
+2.2611228E-03,+4.9539747685E+00,+196.4836785E-03,+1.9648366754E+00,+0.0E+00
+2.2613980E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+0.0E+00
+2.2616732E-03,+4.9975062655E+00,+196.3188402E-03,+1.9849540414E+00,+0.0E+00
+2.2619484E-03,+5.0209203735E+00,+199.6661212E-03,+1.9648366410E+00,-43.5315084E-03
+2.2622236E-03,+4.9773888536E+00,+194.3070978E-03,+1.9414225444E+00,-23.4140851E-03
+2.2624989E-03,+4.9539747685E+00,+188.6184081E-03,+1.9414225444E+00,-87.0630628E-03
+2.2627741E-03,+4.9975063114E+00,+191.8008589E-03,+1.9849540873E+00,-46.8281242E-03
+2.2630493E-03,+4.9773888191E+00,+191.9656874E-03,+2.0083681494E+00,+43.5315544E-03
+2.2633245E-03,+4.9539747685E+00,+192.9715632E-03,+2.0518997153E+00,+23.4140391E-03
+2.2635997E-03,+4.9539747685E+00,+194.1422652E-03,+2.0317821770E+00,+0.0E+00
+2.2638749E-03,+4.9539747685E+00,+191.9656857E-03,+2.0083681494E+00,+0.0E+00
+2.2641501E-03,+4.9104431682E+00,+192.9715649E-03,+2.0083681494E+00,-43.5316003E-03
+2.2644253E-03,+4.8434975517E+00,+194.1422652E-03,+1.9648365376E+00,+20.1176186E-03
+2.2647005E-03,+4.9506784284E+00,+194.1422652E-03,+1.9414225444E+00,+23.4139817E-03
+2.2649757E-03,+4.9338571040E+00,+196.3188471E-03,+1.9414225444E+00,+43.5316348E-03
+2.2652509E-03,+4.9305608098E+00,+193.1363808E-03,+1.9849541907E+00,+23.4139587E-03
+2.2655261E-03,+4.9539747685E+00,+197.3247338E-03,+1.9648364917E+00,+0.0E+00
+2.2658013E-03,+4.9539747685E+00,+203.0134097E-03,+2.0284858829E+00,+0.0E+00
+2.2660765E-03,+4.9539747685E+00,+197.6543541E-03,+1.9882503929E+00,+43.5316807E-03
+2.2663517E-03,+4.9539747685E+00,+187.6125111E-03,+1.9414225444E+00,-20.1177794E-03
+2.2666269E-03,+4.9539747685E+00,+194.9833505E-03,+1.9414225444E+00,-23.4139013E-03
+2.2669021E-03,+4.9539747685E+00,+192.1304826E-03,+1.9414225444E+00,+0.0E+00
+2.2671773E-03,+4.9975064952E+00,+191.8008773E-03,+1.9849542711E+00,+43.5317267E-03
+2.2674525E-03,+5.0209203735E+00,+194.1422652E-03,+1.9648364113E+00,+23.4138668E-03
+2.2677277E-03,+4.9338568742E+00,+191.9656776E-03,+1.9849542940E+00,+0.0E+00
+2.2680029E-03,+4.8870291635E+00,+192.9715730E-03,+2.0083681494E+00,-43.5317611E-03
+2.2682781E-03,+4.9740927087E+00,+191.9656765E-03,+1.9648363768E+00,-66.9456050E-03
+2.2685533E-03,+4.9773885894E+00,+197.3247528E-03,+1.9414225444E+00,-66.9456050E-03
+2.2688285E-03,+4.9975065641E+00,+200.8368261E-03,+1.9414225444E+00,-110.4774005E-03
+2.2691038E-03,+4.9773885664E+00,+205.1900071E-03,+1.8978907374E+00,-3.2957888E-03
+2.2693790E-03,+4.9539747685E+00,+198.8250228E-03,+1.9180087580E+00,+66.9456050E-03
+2.2696542E-03,+4.9104429385E+00,+194.1422652E-03,+1.9414225444E+00,+23.4137750E-03
+2.2699294E-03,+4.9305610051E+00,+194.1422652E-03,+1.9849543859E+00,-43.5318415E-03
+2.2702046E-03,+4.9539747685E+00,+191.9656725E-03,+1.9648362964E+00,-66.9456050E-03
+2.2704798E-03,+4.9539747685E+00,+197.3247648E-03,+1.8978906799E+00,+20.1181240E-03
+2.2707550E-03,+4.9975066445E+00,+198.6602322E-03,+1.9180088154E+00,-20.1181470E-03
+2.2710302E-03,+4.9773884860E+00,+195.3129512E-03,+1.9414225444E+00,-23.4137175E-03
+2.2713054E-03,+4.9104428696E+00,+191.9656702E-03,+1.9414225444E+00,-43.5318989E-03
+2.2715806E-03,+4.9305610740E+00,+195.1481761E-03,+1.9414225444E+00,-23.4136946E-03
+2.2718558E-03,+4.9539747685E+00,+195.3129495E-03,+1.9849544663E+00,+43.5319219E-03
+2.2721310E-03,+4.9539747685E+00,+194.1422652E-03,+2.0083681494E+00,+23.4136716E-03
+2.2724062E-03,+4.9539747685E+00,+196.3188626E-03,+1.9648362045E+00,+43.5319449E-03
+2.2726814E-03,+4.9975067249E+00,+195.3129477E-03,+1.9849545008E+00,-20.1183077E-03
+2.2729566E-03,+4.9773884056E+00,+196.3188638E-03,+1.9648361815E+00,+20.1183307E-03
+2.2732318E-03,+4.9539747685E+00,+197.4895457E-03,+1.9849545238E+00,+66.9456050E-03
+2.2735070E-03,+4.9975067593E+00,+193.1363464E-03,+2.0083681494E+00,+23.4136142E-03
+2.2737822E-03,+4.9773883712E+00,+195.1481853E-03,+2.0083681494E+00,+0.0E+00
+2.2740574E-03,+4.9539747685E+00,+201.8427473E-03,+1.9213041218E+00,+0.0E+00
+2.2743326E-03,+4.9539747685E+00,+191.1244982E-03,+1.8744769394E+00,-43.5320253E-03
+2.2746078E-03,+4.9539747685E+00,+194.9834337E-03,+1.8744769394E+00,-23.4135682E-03
+2.2748830E-03,+4.9975068168E+00,+194.3070185E-03,+1.9180089877E+00,+0.0E+00
+2.2751582E-03,+4.9773883138E+00,+197.3247941E-03,+1.9414225444E+00,+0.0E+00
+2.2754334E-03,+4.9975068397E+00,+196.4836188E-03,+1.9849546156E+00,+43.5320712E-03
+2.2757087E-03,+4.9773882908E+00,+194.1422652E-03,+2.0083681494E+00,+23.4135223E-03
+2.2759839E-03,+4.9104426743E+00,+189.7890556E-03,+1.9648360552E+00,+0.0E+00
+2.2762591E-03,+4.8870291635E+00,+191.8009152E-03,+1.9414225444E+00,+0.0E+00
+2.2765343E-03,+5.0176255150E+00,+191.9656593E-03,+1.9414225444E+00,+0.0E+00
+2.2768095E-03,+5.0443338498E+00,+190.7949848E-03,+1.9849546731E+00,-43.5321286E-03
+2.2770847E-03,+4.9773882334E+00,+197.3248062E-03,+1.9648360093E+00,-66.9456050E-03
+2.2773599E-03,+4.9539747685E+00,+194.3070030E-03,+1.9849546960E+00,-23.4134534E-03
+2.2776351E-03,+4.9539747685E+00,+197.3248096E-03,+2.0083681494E+00,+43.5321631E-03
+2.2779103E-03,+4.9104425939E+00,+198.6602173E-03,+2.0083681494E+00,+23.4134304E-03
+2.2781855E-03,+4.9305613496E+00,+186.6064986E-03,+1.9648359633E+00,-43.5321861E-03
+2.2784607E-03,+4.9539747685E+00,+193.8128035E-03,+1.9414225444E+00,+63.6509877E-03
+2.2787359E-03,+4.9539747685E+00,+198.6602155E-03,+1.9414225444E+00,+46.8267919E-03
+2.2790111E-03,+4.9975069890E+00,+195.3129345E-03,+1.9414225444E+00,+0.0E+00
+2.2792863E-03,+5.0644526055E+00,+189.7890418E-03,+1.9849547764E+00,-43.5322320E-03
+2.2795615E-03,+4.9572692480E+00,+193.9775413E-03,+2.0519003929E+00,-23.4133615E-03
+2.2798367E-03,+4.8870291635E+00,+195.3129328E-03,+2.0753137544E+00,-87.0645100E-03
+2.2801119E-03,+4.9305614300E+00,+191.9656518E-03,+1.9447169550E+00,-3.2944105E-03
+2.2803871E-03,+4.9539747685E+00,+192.9715988E-03,+1.9615414954E+00,+23.4133270E-03
+2.2806623E-03,+4.9104424791E+00,+191.9656507E-03,+1.9648358600E+00,-87.0645789E-03
+2.2809375E-03,+4.9305614645E+00,+192.9716000E-03,+1.8978902435E+00,-46.8266081E-03
+2.2812127E-03,+4.9539747685E+00,+187.6124180E-03,+1.9615415643E+00,+0.0E+00
+2.2814879E-03,+4.9539747685E+00,+188.4536566E-03,+1.9648358255E+00,+0.0E+00
+2.2817631E-03,+4.9539747685E+00,+190.7949848E-03,+1.9414225444E+00,+0.0E+00
+2.2820383E-03,+4.9975071154E+00,+190.7949848E-03,+1.9414225444E+00,+0.0E+00
+2.2823135E-03,+4.9773880151E+00,+195.1482209E-03,+1.9414225444E+00,-43.5323584E-03
+2.2825888E-03,+4.9975071384E+00,+190.9596898E-03,+1.9414225444E+00,-66.9456050E-03
+2.2828640E-03,+5.0644527548E+00,+189.6243236E-03,+1.9414225444E+00,+20.1191577E-03
+2.2831392E-03,+5.0443335857E+00,+190.7949848E-03,+1.9414225444E+00,+23.4132122E-03
+2.2834144E-03,+5.0209203735E+00,+192.9716051E-03,+1.9414225444E+00,+87.0648086E-03
+2.2836896E-03,+5.0209203735E+00,+194.1422652E-03,+1.9414225444E+00,-40.2384532E-03
+2.2839648E-03,+4.9773879462E+00,+191.9656438E-03,+1.9849549717E+00,-46.8263554E-03
+2.2842400E-03,+4.9539747685E+00,+188.6183628E-03,+2.0083681494E+00,+0.0E+00
+2.2845152E-03,+4.9104423183E+00,+189.6243270E-03,+1.9648356992E+00,+0.0E+00
+2.2847904E-03,+4.9305616253E+00,+190.7949848E-03,+1.8978900827E+00,-43.5324617E-03
+2.2850656E-03,+4.9539747685E+00,+199.5014799E-03,+1.9615418859E+00,-23.4131318E-03
+2.2853408E-03,+4.9975072532E+00,+195.4776091E-03,+1.9648356647E+00,-43.5324847E-03
+2.2856160E-03,+4.9773878773E+00,+192.9716097E-03,+1.9849550406E+00,+20.1193874E-03
+2.2858912E-03,+4.9104422609E+00,+194.1422652E-03,+2.0083681494E+00,+23.4130973E-03
+2.2861664E-03,+4.9740942018E+00,+189.7890131E-03,+1.9648356302E+00,+43.5325191E-03
+2.2864416E-03,+4.9773878429E+00,+193.9775843E-03,+1.9414225444E+00,+110.4781356E-03
+2.2867168E-03,+4.9975073106E+00,+195.3129185E-03,+1.9849550865E+00,+90.3586678E-03
+2.2869920E-03,+4.9773878199E+00,+196.3188930E-03,+2.0083681494E+00,-63.6520558E-03
+2.2872672E-03,+4.9975073336E+00,+193.1362889E-03,+2.0083681494E+00,-90.3586449E-03
+2.2875424E-03,+5.0209203735E+00,+192.9716138E-03,+2.0083681494E+00,-23.4130284E-03
+2.2878176E-03,+4.9338551974E+00,+194.1422652E-03,+1.9213029733E+00,-43.5325881E-03
+2.2880928E-03,+4.9305617631E+00,+189.7890050E-03,+1.9180095390E+00,+20.1195941E-03
+2.2883680E-03,+4.9539747685E+00,+187.4477044E-03,+1.9414225444E+00,+23.4129939E-03
+2.2886432E-03,+4.9539747685E+00,+187.4477044E-03,+1.9849551669E+00,+43.5326225E-03
+2.2889184E-03,+4.9539747685E+00,+189.6243362E-03,+2.0083681494E+00,+23.4129710E-03
+2.2891937E-03,+4.9104421230E+00,+192.9716172E-03,+1.9648355039E+00,-43.5326455E-03
+2.2894689E-03,+4.9305618205E+00,+191.9656323E-03,+1.9414225444E+00,+20.1197090E-03
+2.2897441E-03,+4.9975074370E+00,+195.1482519E-03,+1.9849552129E+00,+23.4129365E-03
+2.2900193E-03,+5.0209203735E+00,+197.4895457E-03,+2.0083681494E+00,-43.5326799E-03
+2.2902945E-03,+4.9773876821E+00,+193.1362763E-03,+2.0083681494E+00,+20.1197779E-03
+2.2905697E-03,+4.9539747685E+00,+197.3248906E-03,+2.0083681494E+00,-20.1198009E-03
+2.2908449E-03,+4.9539747685E+00,+198.6601903E-03,+2.0083681494E+00,-23.4128906E-03
+2.2911201E-03,+4.9539747685E+00,+190.9596364E-03,+1.9648354235E+00,+0.0E+00
+2.2913953E-03,+4.9104420311E+00,+187.4477044E-03,+1.9849552818E+00,-43.5327374E-03
+2.2916705E-03,+4.9740946613E+00,+191.8009795E-03,+1.9648354005E+00,-23.4128561E-03
+2.2919457E-03,+4.9773876132E+00,+194.1422652E-03,+1.9414225444E+00,+0.0E+00
+2.2922209E-03,+4.9975075403E+00,+198.4955427E-03,+1.9849553162E+00,+0.0E+00
+2.2924961E-03,+4.9773875902E+00,+198.6601868E-03,+2.0519009327E+00,-43.5327833E-03
+2.2927713E-03,+4.8669091789E+00,+193.1362660E-03,+1.9447153700E+00,-23.4128102E-03
+2.2930465E-03,+4.9506819774E+00,+186.4417039E-03,+1.9615425520E+00,-43.5328063E-03
+2.2933217E-03,+4.9773875557E+00,+184.1004239E-03,+1.9213025139E+00,-23.4127872E-03
+2.2935969E-03,+4.9975075978E+00,+188.4537071E-03,+1.9180097687E+00,+0.0E+00
+2.2938721E-03,+4.9773875328E+00,+192.9716270E-03,+1.9849553852E+00,+0.0E+00
+2.2941473E-03,+4.9539747685E+00,+196.3189080E-03,+1.9648352972E+00,+43.5328522E-03
+2.2944225E-03,+4.9539747685E+00,+195.3129024E-03,+1.9414225444E+00,+23.4127413E-03
+2.2946977E-03,+4.9975076437E+00,+196.3189091E-03,+1.9414225444E+00,-43.5328752E-03
+2.2949729E-03,+4.9773874868E+00,+193.1362568E-03,+1.9414225444E+00,-23.4127183E-03
+2.2952481E-03,+4.9539747685E+00,+197.3249199E-03,+1.8978896463E+00,+0.0E+00
+2.2955233E-03,+4.9975076782E+00,+196.4835349E-03,+2.0050756684E+00,-43.5329097E-03
+2.2957986E-03,+5.0209203735E+00,+191.9656191E-03,+1.9882479121E+00,-23.4126838E-03
+2.2960738E-03,+4.9338545083E+00,+190.7949848E-03,+1.9414225444E+00,-43.5329326E-03
+2.2963490E-03,+4.8870291635E+00,+190.7949848E-03,+1.9414225444E+00,+20.1202832E-03
+2.2966242E-03,+4.9305621191E+00,+190.7949848E-03,+1.9849555000E+00,-20.1203062E-03
+2.2968994E-03,+4.9539747685E+00,+195.1482818E-03,+2.0083681494E+00,-66.9456050E-03
+2.2971746E-03,+4.9104417900E+00,+195.3128966E-03,+1.9648351708E+00,-23.4126264E-03
+2.2974498E-03,+4.9305621536E+00,+194.1422652E-03,+1.9849555345E+00,-43.5329901E-03
+2.2977250E-03,+4.9539747685E+00,+196.3189154E-03,+1.9213021463E+00,-23.4126034E-03
+2.2980002E-03,+4.9975077815E+00,+197.4895457E-03,+1.9180099525E+00,+0.0E+00
+2.2982754E-03,+4.9773873490E+00,+197.4895457E-03,+1.9414225444E+00,+43.5330245E-03
+2.2985506E-03,+4.9539747685E+00,+195.3128938E-03,+1.9414225444E+00,-20.1204670E-03
+2.2988258E-03,+4.9975078160E+00,+196.3189177E-03,+1.9849555919E+00,-66.9456050E-03
+2.2991010E-03,+4.9773873145E+00,+193.1362395E-03,+2.0519012084E+00,+20.1205129E-03
+2.2993762E-03,+4.9539747685E+00,+192.9716385E-03,+2.0317806839E+00,+66.9456050E-03
+2.2996514E-03,+4.9975078505E+00,+198.4955737E-03,+1.9213019855E+00,+23.4125230E-03
+2.2999266E-03,+4.9773872801E+00,+198.6601713E-03,+1.9180100329E+00,+0.0E+00
+2.3002018E-03,+4.9104416636E+00,+193.1362349E-03,+1.9414225444E+00,-43.5331049E-03
+2.3004770E-03,+4.9740953963E+00,+190.7949848E-03,+1.9414225444E+00,-23.4124886E-03
+2.3007522E-03,+5.0209203735E+00,+192.9716413E-03,+1.9849556723E+00,-43.5331279E-03
+2.3010274E-03,+4.9773872341E+00,+194.1422652E-03,+1.9213018707E+00,-23.4124656E-03
+2.3013026E-03,+4.9539747685E+00,+194.1422652E-03,+1.9180100903E+00,+0.0E+00
+2.3015778E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,-43.5331623E-03
+2.3018530E-03,+4.9975079423E+00,+191.9656064E-03,+1.9414225444E+00,+63.6539165E-03
+2.3021282E-03,+4.9773871882E+00,+192.9716442E-03,+1.9849557297E+00,+46.8248394E-03
+2.3024034E-03,+4.9975079653E+00,+198.4955852E-03,+2.0519013462E+00,-43.5331968E-03
+2.3026787E-03,+4.9773871652E+00,+192.1301840E-03,+1.9447141296E+00,+20.1208116E-03
+2.3029539E-03,+4.9975079883E+00,+193.9776877E-03,+1.9180101592E+00,+23.4123852E-03
+2.3032291E-03,+4.9338539110E+00,+195.3128840E-03,+1.9849557757E+00,+0.0E+00
+2.3035043E-03,+4.9305624063E+00,+194.1422652E-03,+1.9648349067E+00,+0.0E+00
+2.3037795E-03,+4.9539747685E+00,+196.3189281E-03,+1.9414225444E+00,-43.5332542E-03
+2.3040547E-03,+4.9975080342E+00,+193.1362189E-03,+1.9414225444E+00,-66.9456050E-03
+2.3043299E-03,+4.9338538191E+00,+190.7949848E-03,+1.9849558216E+00,-66.9456050E-03
+2.3046051E-03,+4.9740957409E+00,+190.7949848E-03,+2.0083681494E+00,+20.1209724E-03
+2.3048803E-03,+4.9773870733E+00,+195.1483151E-03,+2.0083681494E+00,+23.4123048E-03
+2.3051555E-03,+4.9975080802E+00,+195.3128800E-03,+1.9648348378E+00,+0.0E+00
+2.3054307E-03,+4.9773870504E+00,+189.7889327E-03,+1.9414225444E+00,+0.0E+00
+2.3057059E-03,+4.9539747685E+00,+185.2710375E-03,+1.9414225444E+00,+43.5333346E-03
+2.3059811E-03,+4.9104414224E+00,+188.4537588E-03,+1.9414225444E+00,+66.9456050E-03
+2.3062563E-03,+4.9305625211E+00,+195.1483208E-03,+1.9414225444E+00,+23.4122474E-03
+2.3065315E-03,+4.9539747685E+00,+195.3128771E-03,+1.9414225444E+00,+0.0E+00
+2.3068067E-03,+4.9539747685E+00,+194.1422652E-03,+1.9849559250E+00,-43.5333806E-03
+2.3070819E-03,+4.9975081606E+00,+194.1422652E-03,+2.0083681494E+00,-66.9456050E-03
+2.3073571E-03,+4.9773869700E+00,+194.1422652E-03,+1.9648347459E+00,-23.4122015E-03
+2.3076323E-03,+4.9539747685E+00,+196.3189361E-03,+1.9414225444E+00,+0.0E+00
+2.3079075E-03,+4.9104413420E+00,+195.3128742E-03,+1.9414225444E+00,+0.0E+00
+2.3081827E-03,+4.9305626015E+00,+194.1422652E-03,+1.9849559824E+00,+0.0E+00
+2.3084579E-03,+4.9104413191E+00,+198.4956104E-03,+1.9648346999E+00,+0.0E+00
+2.3087331E-03,+4.9305626245E+00,+198.6601529E-03,+1.9849560054E+00,+0.0E+00
+2.3090083E-03,+4.9539747685E+00,+195.3128719E-03,+1.9648346770E+00,+0.0E+00
+2.3092836E-03,+4.9104412846E+00,+191.9655909E-03,+1.9849560283E+00,-43.5334839E-03
+2.3095588E-03,+4.9305626589E+00,+192.9716597E-03,+1.9648346540E+00,-66.9456050E-03
+2.3098340E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+63.6549157E-03
+2.3101092E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+46.8241732E-03
+2.3103844E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+43.5335299E-03
+2.3106596E-03,+4.9539747685E+00,+194.1422652E-03,+1.9414225444E+00,+23.4120636E-03
+2.3109348E-03,+4.9104412157E+00,+194.1422652E-03,+1.9414225444E+00,+0.0E+00
+2.3112100E-03,+4.8870291635E+00,+191.9655869E-03,+1.9414225444E+00,+43.5335643E-03
+2.3114852E-03,+4.9305627393E+00,+190.7949848E-03,+1.9849561202E+00,+23.4120292E-03
+2.3117604E-03,+4.9104411812E+00,+195.1483438E-03,+1.9648345621E+00,+0.0E+00
+2.3120356E-03,+4.9740963611E+00,+193.1361856E-03,+1.9414225444E+00,-43.5335988E-03
+2.3123108E-03,+5.0209203735E+00,+190.7949848E-03,+1.8978889342E+00,-23.4119947E-03
+2.3125860E-03,+4.9773867518E+00,+192.9716660E-03,+1.9180105612E+00,+43.5336217E-03
+2.3128612E-03,+4.9104411353E+00,+196.3189470E-03,+1.9849561777E+00,+23.4119717E-03
+2.3131364E-03,+4.9740964530E+00,+199.6662280E-03,+1.9648345047E+00,-87.0672894E-03
